idRestaurant,name,borough,inspectionDate,grade
41383548,BOQUERIA,MANHATTAN,2015-03-02,A
41014384,TONIC TIMES SQUARE,MANHATTAN,2015-06-02,A
41448603,TOMO JAPANESE RESTAURANT,BROOKLYN,2014-02-26,A
41346001,EMPIRE SZECHUAN,STATEN ISLAND,2013-11-07,A
41632066,LOS TORITOS BAR RESTAURANT,QUEENS,2015-08-10,C
41563757,PIEKIELKO GRILL BAR,QUEENS,2016-09-16,A
41471148,TALLGRASS BURGER,MANHATTAN,2015-09-17,A
41641295,SWEET HEART LOVELY BAKERY,BROOKLYN,2015-05-23,A
41721343,COFFEE SHOP DINER,MANHATTAN,2014-05-09,A
40622601,A-1 PIZZA SHOP,MANHATTAN,2016-08-16,
50005059,FREEHOLD,BROOKLYN,2016-02-16,
50001356,HONG BAO RESTAURANT,BROOKLYN,2014-05-22,
50036447,INDUSTRY 1332,BROOKLYN,2016-01-06,
41073604,BIG BOOTY BREAD,MANHATTAN,2013-11-01,
40617370,LEXINGTON BAR AND BOOKS,MANHATTAN,2015-04-09,A
41300864,PAULS DA BURGER JOINT,MANHATTAN,2014-06-03,A
41437122,NEW DELICIOUS WOK,QUEENS,2014-10-20,A
41720707,EL GRAN CANARIO II RESTAURANT,QUEENS,2016-03-15,
50045888,WHITE HORSE TAVERN,MANHATTAN,2016-03-10,
41416092,GUADALUPE BAR AND GRILL,MANHATTAN,2014-09-23,
41604442,AMARU,QUEENS,2016-09-23,
50006191,SISTERS GOURMET PARADISE,BROOKLYN,2016-07-06,
41553467,NEW DE XING CHINESE RESTAURANT,QUEENS,2013-03-18,
41035487,PADDY DUGGANS PUB,QUEENS,2014-06-07,
50019235,JIN CHENG RESTAURANT,QUEENS,2015-04-21,B
41087075,BETWEEN THE BREAD,MANHATTAN,2015-05-13,
50012690,A SPICE LANE,MANHATTAN,2014-10-14,A
50046429,CHARO RESTAURANT,QUEENS,2016-06-22,
41462890,CHICKEN LOVERS RESTAURANT,QUEENS,2015-11-18,
41663270,NOUS LES AMIS RESTAURANT & BAKERY,BROOKLYN,2015-07-29,
50008603,GINA LA FORNARINA,MANHATTAN,2014-07-22,A
41689361,ANDY'S DELI,MANHATTAN,2014-02-12,B
40563596,SAHARA RESTAURANT,BROOKLYN,2013-01-23,A
41502643,888 KITCHEN,QUEENS,2014-01-30,
50050447,TACO TODAY,MANHATTAN,2016-06-29,A
41236780,CLASSIC QUIZINE,QUEENS,2013-10-02,A
41640664,TURNPIKE CAFE,QUEENS,2013-06-20,A
41334681,ZA ZABOROM,BROOKLYN,2014-12-22,A
50006045,DREAM CAFE,QUEENS,2016-08-05,
50055096,,STATEN ISLAND,1900-01-01,
41416119,TASTY'S DINER,QUEENS,2014-07-18,
41271417,SOUTH OF FRANCE,BRONX,2016-10-05,
41696147,BREUCKELEN COLONY,BROOKLYN,2013-12-17,A
40982663,STARBUCKS,BROOKLYN,2013-06-20,A
41676577,THE CUTTING ROOM,MANHATTAN,2014-08-19,B
50035433,BAR HUGO,MANHATTAN,2016-05-17,
41570383,KUNG FU TEA,QUEENS,2015-03-11,A
50017897,MR KING FOOD KITCHEN,BROOKLYN,2016-08-30,
41106644,STARBUCKS,MANHATTAN,2015-12-28,A
40678235,BOURBON STREET,QUEENS,2015-03-07,A
41618158,STONE STREET COFFEE COMPANY,MANHATTAN,2014-06-10,
41448070,VIVIA FELIZ 1,QUEENS,2015-11-04,B
40990257,A & A BAKE SHOP,BROOKLYN,2016-01-21,
50002316,CROWN GRILL FRIED CHICKEN & PIZZA,QUEENS,2014-12-01,A
50039514,CATANIA'S PIZZA CAFE,BRONX,2016-06-02,
50050281,cafe paulette,BROOKLYN,2016-10-13,Not Yet Graded
41629692,DUNKIN' DONUTS,QUEENS,2016-09-29,Z
50044130,ETHICS BAR & LOUNGE,BRONX,2016-07-27,
41365079,HAAGEN-DAZS,MANHATTAN,2014-03-26,A
41257259,L'AMICI,QUEENS,2014-01-09,
40858719,BAR TOTO,BROOKLYN,2016-02-17,A
40483697,LUNT FONTANNE THEATER,MANHATTAN,2015-11-05,A
40554183,BARROW'S PUB,MANHATTAN,2016-10-04,
50010708,JORGE'S RESTAURANT,QUEENS,2016-02-10,
50053533,VIP GRILL,BROOKLYN,2016-09-20,Not Yet Graded
40692120,NEW ROMA PIZZA,MANHATTAN,2013-10-25,
41387345,DUNKIN' DONUTS,BROOKLYN,2016-08-17,A
40741967,TONG HAI TUNG BAKERY,QUEENS,2015-10-13,
40398600,BLOCKHEAD'S BURRITOS,MANHATTAN,2015-05-18,
40941320,TAAM MEVORACH,BROOKLYN,2013-11-06,A
50018300,CAFE R,MANHATTAN,2015-10-09,A
50018710,BUTTERCUP BAKE SHOP,MANHATTAN,2015-03-12,C
40660816,BURGER KING,QUEENS,2015-03-02,
50019079,TASTY CARIBBEAN,BROOKLYN,2015-05-27,
41532156,SUSHI YOU,MANHATTAN,2013-10-30,
41457158,CAJA MUSICAL,QUEENS,2014-10-29,A
41707090,SARABETH'S,MANHATTAN,2013-08-05,A
41688905,King's Wok Kitchen,BRONX,2016-03-02,A
41223834,CHIPOTLE MEXICAN GRILL,MANHATTAN,2015-01-20,
50012185,CASTILLO RESTAURNAT,BROOKLYN,2015-09-02,A
50012363,SONRISA AZUL,QUEENS,2015-11-10,
41717554,TAQUITOS MEXICO RESTAURANT,BROOKLYN,2015-10-13,A
41644127,OLEANDR RESTAURANT,BROOKLYN,2013-10-30,A
50010393,MCDONALDS,MANHATTAN,2015-05-13,
40395992,MCDONALD'S,BRONX,2015-07-24,A
41181390,MANDARIN HOUSE I,BRONX,2013-05-20,B
50000635,ESTRELLITA POBLANA,BRONX,2016-02-18,A
50033122,PARTY WELL REST & ORIENTAL BAKERY,QUEENS,2015-02-10,
41458679,ALEEF COFFEE HOUSE,MANHATTAN,2013-12-06,
40399569,JUDGE ROY BEAN,MANHATTAN,2013-02-11,
41369239,NATIONAL BAKERY,BRONX,2014-09-04,C
41633272,PEKING TASTE & THAI,STATEN ISLAND,2016-09-27,
50017976,TROPICAL TWIST BAKERY & RESTAURANT,BROOKLYN,2015-08-12,
50003996,100 montaditos,MANHATTAN,2015-04-27,A
41722121,EAST BUFFET & RESTAURANT,QUEENS,2013-07-08,A
41577662,LEON KITCHEN,BROOKLYN,2013-11-23,
40568953,WENDY'S,QUEENS,2015-03-04,A
41700209,LATITUDE BAR & GRILL,MANHATTAN,2014-01-14,A
40871170,NAMUDOL,QUEENS,2014-07-24,B
41387641,BI WON,QUEENS,2016-05-28,
40880741,Q'S TAVERN,BROOKLYN,2016-06-03,A
41386625,LILLIE'S RESTAURANT,MANHATTAN,2016-04-12,
41247789,CARIDAD RESTAURANT,QUEENS,2014-09-22,
41683392,ESSENCE,BRONX,2014-05-16,
41366910,OSLO COFFEE ROASTERS,BROOKLYN,2015-05-07,A
50009978,JANG BAK BBQ,QUEENS,2014-06-04,
50033515,PATRON MEXICAN RESTAURANT,BRONX,2015-09-16,A
41561140,COTTA,MANHATTAN,2013-06-18,
41313080,ROCKY SULLIVAN'S OF RED HOOK,BROOKLYN,2014-06-27,A
50008857,CROWN FRIED CHICKEN,BROOKLYN,2016-02-04,A
41567088,GRAND SICHUAN,MANHATTAN,2015-04-28,
50013653,MAGIC SOUL FOOD,BROOKLYN,2016-06-23,
41386543,KENNEDY'S CHICKEN SANDWICHES,MANHATTAN,2014-12-15,C
41308519,T.J. ASIAN BISTRO,QUEENS,2013-07-05,
50048772,CREPES and PIZZA,MANHATTAN,2016-09-01,
41009780,BELLEROSE FAMOUS PIZZA,QUEENS,2015-01-24,
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,QUEENS,2013-11-14,
41521630,AMERICAN RETRO BAR & GRILL,MANHATTAN,2014-11-14,A
41626630,DL,MANHATTAN,2016-08-18,
50005349,YANKY'S PIZZA,BROOKLYN,2016-03-23,A
41292261,PRIME TIME CARIBBEAN BAKERY,BRONX,2014-09-23,
41120361,DIABLO ROYALE,MANHATTAN,2014-02-26,B
41399360,NEW RONG HANG RESTAURANT,MANHATTAN,2013-10-21,
40635366,THE LIBRARY,MANHATTAN,2016-06-09,B
41651826,CHINA WOK,BRONX,2014-12-08,A
41652417,GYRO PLACE,BROOKLYN,2014-05-02,C
41640858,EL PORTON BAR & MEXICAN RESTAURANT,BRONX,2016-02-10,A
41531279,GREENPOINT LOUNGE,QUEENS,2014-08-13,
41347936,RALPH'S FAMOUS ITALIAN ICES,STATEN ISLAND,2013-08-17,
50006762,DZIUPLA,BROOKLYN,2014-04-11,
41703681,LEGEND UPPER WEST,MANHATTAN,2014-01-30,
41297789,CHEF ANDREA,BROOKLYN,2013-03-25,A
50045504,TABLE 40 PIZZERIA AND CAFE,BROOKLYN,2016-03-16,
50002612,DUNKIN' DONUTS,BROOKLYN,2015-08-31,A
41381813,SUSHI TIME,QUEENS,2013-01-31,A
40904248,FUEL,BROOKLYN,2015-01-28,
40391259,SYBIL'S BAKERY,QUEENS,2014-10-14,
50018785,MIDO,MANHATTAN,2016-02-24,
40400086,GIARDINO RISTORANTE,QUEENS,2015-03-18,A
50049054,ANDREA'S PIZZARIA,BROOKLYN,2016-08-09,
41308334,PA DONDE TONO BAR,QUEENS,2014-12-04,A
40571081,ARCHER SPORTS BAR,BRONX,2016-04-25,
40929097,PIANOS,MANHATTAN,2015-09-09,A
41231878,IL BRIGANTE,MANHATTAN,2015-05-06,
41462864,DIRTY PIERRES BISTRO,QUEENS,2013-09-27,
40399372,TURKISH KITCHEN,MANHATTAN,2016-07-22,
41114238,BUSHWICK COUNTRY CLUB,BROOKLYN,2014-03-19,
41288582,XOCHIMILCO FAMILY REST,BRONX,2015-02-26,A
41633066,360 LOUNGE,QUEENS,2015-01-15,A
41224979,SABAY THAI,QUEENS,2015-02-02,B
50047207,THE BOTANA,QUEENS,2016-04-20,
50044972,FLASH FACTORY,MANHATTAN,2015-12-31,Not Yet Graded
40994739,LE PAIN QUOTIDIEN,MANHATTAN,2016-04-23,
50004681,THE CLAM,MANHATTAN,2014-05-03,A
41583757,BEECHER'S HANDMADE CHEESE,MANHATTAN,2014-03-10,
41634737,BISTRO CATERERS,MANHATTAN,2014-05-19,A
41699605,PANCHO'S ANTOJITOS MEXICANOS,MANHATTAN,2013-06-06,A
50016696,NEW JADE SEA,QUEENS,2015-12-29,B
50051232,,MANHATTAN,1900-01-01,
41652570,RALPH'S ICES,STATEN ISLAND,2016-08-04,A
50045598,DOUBLE DRAGON 88,MANHATTAN,2016-08-29,A
40857661,THE EAGLE,MANHATTAN,2015-04-07,A
50043277,POKEWORKS,MANHATTAN,2016-03-18,
41721961,DICHTER PHARMACY,MANHATTAN,2015-06-22,
50044360,LIBERTY BAR RESTAURANT,QUEENS,2015-12-09,
41253988,BAGELS PLUS,QUEENS,2016-01-28,A
40726247,OKI JAPANESE RESTARUANT,QUEENS,2016-05-27,
40564078,AU BON PAIN,BROOKLYN,2015-06-18,A
50011938,C & Y NOODLE (#24 E),QUEENS,2015-02-03,A
41562412,EL RANCHO BURRITOS,MANHATTAN,2016-02-04,A
41618644,BROADWAY CHINESE KITCHEN,BRONX,2015-02-09,
41468822,I LOVE NY PIZZA,BRONX,2013-09-21,
40391272,EL LINA RESTAURANT,MANHATTAN,2013-09-04,C
41704348,B & H RESTAURANT,MANHATTAN,2013-12-30,A
50038374,TUK TUK,QUEENS,2015-10-28,A
41682323,DUNKIN' DONUTS,BROOKLYN,2014-04-03,A
50007930,KINGS CHEF,QUEENS,2014-10-28,A
41639167,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,2013-07-03,
50000478,PAZZI PASTA,BROOKLYN,2014-12-15,
41643576,ANGELO'S PIZZA,MANHATTAN,2014-12-29,
50002718,GREAT WALL CHINESE RESTAURANT,BROOKLYN,2014-01-30,
41344869,SANDWICH HOUSE ITALIAN RESTAURANT,MANHATTAN,2014-10-10,
41218543,PLAKA ESTIATORIO,QUEENS,2013-04-24,
41429354,HAAGEN DAZS,BRONX,2016-08-30,
41146469,ANI PIZZA,QUEENS,2016-02-16,
41214993,SUNSET DINER,BROOKLYN,2014-10-21,B
41475992,THE CROOKED KNIFE,MANHATTAN,2016-02-02,
50005627,BUSY CORNER DELI,BROOKLYN,2016-01-22,
40401060,NAIM KOSHER PIZZA,BROOKLYN,2015-11-25,C
50014392,NEW 86 WONG RESTAURANT,BROOKLYN,2015-08-10,C
41629953,SHINOBI RAMEN,BROOKLYN,2013-08-29,A
41691396,SAM'S,QUEENS,2016-02-09,P
40394749,FINE & SHAPIRO,MANHATTAN,2014-04-01,A
40737995,AU BON PAIN,MANHATTAN,2016-05-20,
41298880,BURGER KING,BRONX,2015-05-12,A
50000102,SANBRA DOOR RESTAURANT,BRONX,2014-02-10,
41298880,BURGER KING,BRONX,2015-01-20,A
41173328,DALLAS BBQ,MANHATTAN,2014-12-05,A
40400652,ANTHONY'S PLACE,BROOKLYN,2013-06-01,A
41454948,KING WOK,QUEENS,2014-07-29,
41630209,THE WREN,MANHATTAN,2016-09-07,A
41677849,ILMULINO,MANHATTAN,2016-04-25,A
41007188,SUBWAY,QUEENS,2016-08-23,C
50000744,NEW YORK BAGELS & DELI,MANHATTAN,2013-11-02,
41315113,AUNT BUTCHIES CAFE,MANHATTAN,2014-02-11,
50051289,FLATTOPPS,QUEENS,2016-10-13,
41492598,SUPER BOWL CHINESE RESTAURANT,QUEENS,2013-05-25,
40396381,LA DINASTIA,MANHATTAN,2015-06-11,A
41580528,GOODFELLA'S BRICK OVEN PIZZA,MANHATTAN,2016-07-12,
41504429,DELI PLANT MILK STORE,QUEENS,2015-05-06,C
40993898,ESSEX WORLD CAFE,MANHATTAN,2014-11-14,
41319107,BRASSERIE DU DRAGON,QUEENS,2016-04-27,A
41424414,DUNKIN' DONUTS,MANHATTAN,2015-03-18,A
40549885,MONTEZUMA RESTAURANT,BRONX,2016-03-25,A
50006673,CORADO BREAD & PASTRY,MANHATTAN,2014-04-14,A
40398434,CURRY IN A HURRY,MANHATTAN,2014-04-02,
41004578,BETTOLA,MANHATTAN,2014-12-16,B
50015213,PRINCE DESSERT AND TEA ROOM,QUEENS,2014-10-22,A
41381542,MMM...THAT'S A WRAP,QUEENS,2015-10-06,
41235437,SOLO PIZZA,MANHATTAN,2016-07-11,
41497493,EDDY'S EATS,MANHATTAN,2016-04-07,A
50000521,China Star,MANHATTAN,2014-11-28,B
41560794,JIMBO'S HAMBURGER,BRONX,2016-05-09,
41539257,FOO KEE SEAFOOD RESTAURANT,QUEENS,2015-07-22,
50044219,SUSHI ZO,MANHATTAN,2016-04-13,A
40581363,BALLATO'S RESTAURANT,MANHATTAN,2014-03-17,
40634937,TRATTORIA I MALATESTA,MANHATTAN,2016-07-19,A
41652417,GYRO PLACE,BROOKLYN,2013-08-28,A
41061923,LENOS BAR CAFE,QUEENS,2014-03-15,
41110219,MBJ FOOD SERVICE,QUEENS,2014-04-28,
50002262,SOUTHEAST BAKERY,BROOKLYN,2014-12-22,B
41477496,ROZAFA LOUNGE,BROOKLYN,2013-05-08,
41643561,JERUSALEM CAFE,MANHATTAN,2013-07-10,
41406223,DAMAS FALAFEL HOUSE,BROOKLYN,2013-03-05,A
50004597,LIN LONG XUAN RESTAURANT INC,QUEENS,2014-01-14,
50005068,JALAPENO KING,BROOKLYN,2013-12-11,
41417541,TROPICAL FANTASY BAR AND LOUNGE,QUEENS,2015-03-20,A
41557600,MAMAGYRO,MANHATTAN,2014-09-24,
41698781,88 CHINESE RESTAURANT,MANHATTAN,2013-12-05,A
41611929,DOTORI (ON ROOSEVELT AVE),QUEENS,2014-05-01,A
41424249,PIERRE LOTI CAFE & WINE BAR,MANHATTAN,2014-02-25,A
50008230,RED MANGO,MANHATTAN,2016-06-15,A
41560911,ANTALIA TURKISH CUISINE,MANHATTAN,2016-09-07,
41363595,HUDSON TERRACE,MANHATTAN,2016-05-13,
41717461,EL TORO MEXICAN GRILL,MANHATTAN,2013-12-24,
41046225,WINNERS BAR,QUEENS,2014-09-23,
50032798,GONG CHA,MANHATTAN,2015-03-24,
50001058,EL BLOQUE DELI,QUEENS,2014-03-06,
40366928,RICHMOND COUNTY COUNTRY CLUB,STATEN ISLAND,2015-01-28,
41569330,CHIPOTLE MEXICAN GRILL,MANHATTAN,2016-05-24,A
41168203,BENTO SUSHI,MANHATTAN,2015-03-04,A
41653860,BREWSKI'S BAR & GRILL,BRONX,2014-02-22,
50012342,NEW JADE PALACE CHINESE RESTAURANT,QUEENS,2014-09-23,
40402284,DI LUVIO'S DELI,QUEENS,2016-05-24,A
40581382,STARBUCKS,MANHATTAN,2012-12-24,A
40859028,THE ISLANDS,BROOKLYN,2015-05-11,
50000102,SANBRA DOOR RESTAURANT,BRONX,2014-03-04,A
41716350,FUKI SUSHI,BROOKLYN,2015-09-02,A
41194024,HUMMUS PLACE,MANHATTAN,2014-08-13,A
40962612,CESCA,MANHATTAN,2013-03-13,A
41490112,VICKI'S RESTAURANT  and  BAKERY,QUEENS,2013-06-06,
40395343,FELIX,MANHATTAN,2013-08-13,
50001697,THE SWEET SHOP NYC,MANHATTAN,2013-09-30,
41476602,PARIS BAGUETTE,QUEENS,2014-12-15,A
50050793,SUBWAY,MANHATTAN,2016-10-14,A
50041460,DELICIAS PUEBLA,QUEENS,2015-11-19,A
41623645,FRESH TORTILLAS & TACO,STATEN ISLAND,2014-06-12,A
40372944,THE GREEK CORNER,MANHATTAN,2016-01-19,
40883049,DUNKIN' DONUTS,STATEN ISLAND,2014-12-17,
41369810,LAURENTINO'S PASTICCERIA & CAFFE,BROOKLYN,2015-01-13,
50042800,HIGH STREET ON HUDSON,MANHATTAN,2016-07-27,
41665068,TEXAS ROTISSERIE & GRILL,MANHATTAN,2015-04-16,B
50012068,GREGORY'S COFFEE,MANHATTAN,2015-02-19,A
41635504,EL CAPRI RESTAURANT,MANHATTAN,2014-12-01,
41246054,KENNEDY FRIED CHICKEN,BRONX,2015-04-14,
50011284,TASTE THAI,QUEENS,2016-02-27,
41138581,COLUMBUS AVE DELI & CAFE,MANHATTAN,2015-06-25,B
41324451,TASTE & SEE,QUEENS,2014-01-25,
41135835,NEW HEIGHTS BAR AND RESTAURANT,BROOKLYN,2014-02-14,
40746835,MEXICAN RADIO,MANHATTAN,2015-10-21,
40378190,NARITA JAPANESE RESTAURANT,QUEENS,2016-01-20,
50042717,M GREENPOINT,BROOKLYN,2015-11-18,
41308481,LULA BEAN,BROOKLYN,2014-05-21,
50006235,DESI GRUB,MANHATTAN,2016-01-14,
41690872,STUMPY'S SPOT,BROOKLYN,2016-07-18,
41696210,CITY COLLEGE MARSHAK CAFE,MANHATTAN,2014-12-11,A
40987028,TONG'S CAFE,QUEENS,2016-01-11,B
41595287,LA TRATTORIA,MANHATTAN,2016-08-03,A
41195053,JAMAICA FISH MARKET,QUEENS,2016-03-17,
50015344,ROOM SERVICE,MANHATTAN,2014-09-23,A
41630060,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,2013-05-14,A
41291891,MIRANDA RESTAURANT,BROOKLYN,2014-08-29,A
41316692,FAJITAS SUNRISE RESTAURANT,QUEENS,2014-05-22,
41154580,CHAO THAI,QUEENS,2016-05-25,
40799210,JOYA,BROOKLYN,2014-08-29,
41146469,ANI PIZZA,QUEENS,2014-08-15,
50017288,THE PUMP JUICE BAR,BROOKLYN,2015-03-13,
40356151,BRUNOS ON THE BOULEVARD,QUEENS,2014-11-15,
41598995,PARAISO AZTECA RESTAURANT,BROOKLYN,2013-10-28,
41722730,AGRA HEIGHTS,BROOKLYN,2015-02-04,
50010428,BRUNSWICK BED STUY,BROOKLYN,2015-01-07,
41218581,V J  HOT BAGELS,BROOKLYN,2013-12-11,
41684033,TROPICAL RESTAURANT,QUEENS,2013-10-17,
40580683,THE ORIGINAL PIZZA OF AVENUE L,BROOKLYN,2016-03-29,
50013649,GLATT CONEY,BROOKLYN,2016-06-23,B
41710905,XINGYUN,QUEENS,2013-06-28,A
41521807,SARGE'S,MANHATTAN,2015-02-26,
40705438,EMILIA'S RESTAURANT,BRONX,2013-06-11,A
41316536,TASTE OF CHINA,BROOKLYN,2014-09-15,
41611664,UPTOWN EXPRESS SERVICE BAR,QUEENS,2015-04-10,
50017348,CONCORD HILL RESTAURANT,BROOKLYN,2015-07-29,
41469473,MY MOST FAVORITE FOOD,MANHATTAN,2015-01-09,A
41526944,CHICKPEA,MANHATTAN,2015-05-28,A
50037118,MAMA MECHO POLLOS A LA BRASA,BROOKLYN,2015-07-13,
40664304,SOTTO VOCE RESTAURANT,BROOKLYN,2014-03-25,A
41394725,TAIPAN HALAL,QUEENS,2014-02-19,A
41288162,BASERA INDIAN BISTRO,MANHATTAN,2015-11-16,
41434693,SANSIMIAN JAMAICAN WEST INDIAN RESTAURANT,BROOKLYN,2016-07-15,
41232726,BG BAR/MEHANATA,MANHATTAN,2014-08-01,
41579102,BUBBA GUMP SHRIMP CO.,MANHATTAN,2014-06-02,
50045244,MADAME SOUSOU,QUEENS,2016-08-12,
41513509,NEW WOK,BRONX,2015-07-07,A
41406564,KEN & COOK,MANHATTAN,2016-09-20,Z
50047204,LE PARIS DAKAR,BROOKLYN,2016-06-24,
41700988,44TH STREET MINAR,MANHATTAN,2014-02-07,
50044207,PHO HOAI BAYRIDGE,BROOKLYN,2016-09-22,Z
41224381,SIDECAR,BROOKLYN,2013-06-12,
50012784,WINGSTOP,BROOKLYN,2015-03-03,
40657772,GOOD RESTAURANT,MANHATTAN,2014-12-26,
41659433,SUBWAY,MANHATTAN,2015-01-16,A
50008446,DUNKIN' DONUTS,QUEENS,2016-03-31,A
50002716,M & W BAKERY,MANHATTAN,2016-02-05,A
50043808,KURRY QULTURE,QUEENS,2016-02-09,A
41428926,CAFE TOMATO,MANHATTAN,2016-04-11,
50035532,CUTTING BOARD,MANHATTAN,2016-03-07,A
50033981,NEW HONG KONG RESTAURANT,BROOKLYN,2015-06-25,A
50001151,new ling house restaurant,BRONX,2015-02-20,A
41365324,DUNKIN' DONUTS,MANHATTAN,2013-12-23,A
41581283,MUGI BAKERY,QUEENS,2014-08-04,
40511479,CIBAR,MANHATTAN,2013-10-08,A
50035991,LUCISOUS THAI,MANHATTAN,2015-06-03,
41365079,HAAGEN-DAZS,MANHATTAN,2016-10-05,A
40425060,APOLLO BAKERY,QUEENS,2014-07-16,
50036964,SUBWAY,MANHATTAN,2015-07-21,
40597074,CAFFE' ROMEO,BROOKLYN,2016-02-23,
41569380,TAQUERIA GUADALUPE,MANHATTAN,2014-09-10,
40690158,FRESCO ON THE GO,MANHATTAN,2015-01-22,A
50004673,A TASTE OF SHANGHAI RESTAURANT,QUEENS,2014-10-20,
41294998,THIS & THAT,BROOKLYN,2016-03-26,
50005142,EMPIRE STEAKHOUSE,MANHATTAN,2015-03-11,
41177358,S'MAC,MANHATTAN,2014-12-23,
41708279,RESTAURANTE LA LIBERTAD,MANHATTAN,2013-07-15,
41464440,COLLEGE POINT DINER,QUEENS,2013-12-11,A
50003113,HIBISCUS RESTAURANT & LOUNGE II,QUEENS,2014-09-09,A
41707008,CAFE 45,MANHATTAN,2016-09-29,
41651670,CUPIDO'S RESTAURANT,BROOKLYN,2016-09-22,
50043895,CREATE,QUEENS,2016-03-28,A
41138123,ABC COCINA,MANHATTAN,2016-07-26,A
40376718,PJ BERNSTEIN DELI & RESTAURANT,MANHATTAN,2015-12-22,B
41016803,ANYWAY CAFE,BROOKLYN,2015-08-05,
41646525,CEETAY,BRONX,2015-11-17,
41641200,NEW SIN LEE RESTAURANT,BROOKLYN,2014-04-22,B
50008485,THE PAVILION MARKET CAFE,MANHATTAN,2016-09-19,B
40377385,NAPOLI PIZZA,QUEENS,2015-07-10,A
41298621,KENNEDY'S CHICKEN & SANDWICHS,BRONX,2014-03-26,B
50045793,BROOKLYN KAVA,BROOKLYN,2016-02-04,
41447596,BLUE & GOLD DELI,MANHATTAN,2015-06-02,
50010991,THE JOLLY MONK,MANHATTAN,2016-04-06,
41404865,NEW ZHANG'S GARDEN,BROOKLYN,2015-05-28,A
41507172,BARI'S PIZZA & PASTA RESTAURANT,STATEN ISLAND,2015-06-11,A
41614709,THE NEW MILLENIUM,BROOKLYN,2015-05-28,B
41492556,THE BURGER BISTRO,BROOKLYN,2014-09-18,
40536599,OLIVE TREE,MANHATTAN,2015-07-16,
41595314,PITA GRILL,MANHATTAN,2015-03-19,
50033491,COMMONS CAFE,BROOKLYN,2016-08-30,A
41328457,MARITZA CAKE,MANHATTAN,2014-01-15,
40386612,WHITE CASTLE,QUEENS,2014-03-05,A
50009999,MEXICAN GRILL,BRONX,2015-05-13,
40392724,JAIYA THAI ORIENTAL RESTAURANT,MANHATTAN,2016-01-05,A
50046222,LUCKY 18 BAKERY,BROOKLYN,2016-02-29,
41156203,L'FONDA,MANHATTAN,2016-06-22,
50006613,EASTERN CHINESE RESTAURANT,BROOKLYN,2014-03-25,A
40667358,COPPOLA'S,MANHATTAN,2015-01-15,A
41717466,SHUN FENG RESTAURANT,BROOKLYN,2014-11-20,A
41132816,KENNEDY CHICKEN & PIZZA,BRONX,2015-06-12,
41441357,FEI HUANG BAKERY,BROOKLYN,2015-09-16,A
50032779,VAN LEEUWEN ARTISAN ICE CREAM,MANHATTAN,2015-04-07,A
41365678,MICHELANGELO'S PIZZA,STATEN ISLAND,2014-11-19,A
40926214,LA MONEDA RESTAURANT,BRONX,2015-10-28,
50004143,LUNITAS,BROOKLYN,2014-01-27,
41363184,BEAN N BEAN,MANHATTAN,2013-05-03,A
41498400,THE BEDFORD,BROOKLYN,2015-12-30,A
41343616,HUMMUS PLACE,MANHATTAN,2015-04-17,
50002486,UN NUEVO PRICIPIO,QUEENS,2014-10-08,A
41718319,HUNAN KITCHEN,QUEENS,2016-08-25,B
41359153,TWO BOOTS,MANHATTAN,2014-08-13,
50010178,LA CARBORNARA,MANHATTAN,2016-06-14,
41120866,LA ESQUINA ''THE CORNER'',MANHATTAN,2013-02-01,
40933080,LUIGI'S PIZZA,QUEENS,2013-11-09,
41493226,SKY ROOM,MANHATTAN,2014-08-29,
41311390,STARBUCKS,QUEENS,2015-04-14,A
40799188,ONE DELI RESTAURANT,BROOKLYN,2013-09-19,
40545741,FIRESIDE,MANHATTAN,2013-12-09,
41693538,NEW CHOI HEE CHINESE,STATEN ISLAND,2014-07-23,A
50005253,PALACE FRIED CHICKEN,QUEENS,2016-02-10,
41326504,MIGUELINA CUCHIFRITOS,BRONX,2015-03-30,A
50012740,EGG SHOP,MANHATTAN,2015-06-24,
40990288,PUBLIC RESTAURANT/THE DAILY,MANHATTAN,2014-11-25,
41009678,LASSO,MANHATTAN,2015-12-23,A
41697777,BRASSERIE MAGRITTE,MANHATTAN,2013-03-20,A
50046519,THE CRAZY TACO TEQUILA BAR,STATEN ISLAND,2016-08-10,B
41722721,COMODO,MANHATTAN,2013-11-13,
40619544,CAFETERIA,MANHATTAN,2013-07-25,A
41217329,ISLAND GRILL,BROOKLYN,2015-08-20,A
41530258,OSTERIA AL DODGE,MANHATTAN,2015-07-17,A
50000741,CEMITAS PUEBLA RESTAURANT,BRONX,2015-01-14,
41569737,SAGAR CHINESE,QUEENS,2016-07-18,
41439729,MAGGIE BAKERY,BROOKLYN,2013-09-24,A
50035960,KUNG FU LITTLE STEAMED BUNS,MANHATTAN,2015-06-03,
40935975,COSI,MANHATTAN,2014-09-29,A
40620325,BOND ST,MANHATTAN,2013-12-13,A
41720816,MIXX CANTINA,QUEENS,2014-06-15,A
50015592,YAKITORI TORA,MANHATTAN,2014-12-02,A
40834812,DANTE'S GOURMET FOOD,MANHATTAN,2016-02-17,A
41029356,THE DUPLEX,MANHATTAN,2014-10-03,A
